Date,Open,High,Low,Close,Volume,gap_return,gap_up,intraday_return,intraday_up,kospi_ret_lag_1,kospi_ret_lag_2,kospi_ret_lag_3,kospi_ret_lag_5,kospi_ret_lag_10,kospi_mom_5,kospi_vol_5,kospi_ma_dist_5,kospi_mom_10,kospi_vol_10,kospi_ma_dist_10,kospi_mom_20,kospi_vol_20,kospi_ma_dist_20,kospi_mom_60,kospi_vol_60,kospi_ma_dist_60,kospi_prev_gap,kospi_prev_intraday,kospi_prev_range,day_of_week,month,nasdaq_level,nasdaq_ret1,nasdaq_ret5,nasdaq_vol20,nasdaq_age_days,sox_level,sox_ret1,sox_ret5,sox_vol20,sox_age_days,sp500_level,sp500_ret1,sp500_ret5,sp500_vol20,sp500_age_days,us10y_level,us10y_ret1,us10y_ret5,us10y_vol20,us10y_age_days,us2y_level,us2y_ret1,us2y_ret5,us2y_vol20,us2y_age_days,usdk_rw_level,usdk_rw_ret1,usdk_rw_ret5,usdk_rw_vol20,usdk_rw_age_days,vix_level,vix_ret1,vix_ret5,vix_vol20,vix_age_days
2025-01-07,2513.49,2521.86,2492.09,2492.1,407417859,0.009985373537353626,1.0,-0.008510079610422161,0.0,0.01913248591272443,0.017916246342134512,-0.00022921537493370003,-0.010248305325414653,-0.019521580402748318,0.024270785744566092,0.013020284992017512,0.025502399915607432,0.0016945536803210093,0.013398793944125314,0.02472037433850871,0.010000000000000009,0.014094791555365999,0.02027375088067207,-0.040749934473242044,0.011754176522805623,-0.0070356784708238695,0.004660267330625079,0.014405087025638919,0.01731424452889519,1.0,1.0,19864.98046875,0.01239958989876877,0.00724829933690696,0.012968914187365208,1.0,5310.14013671875,0.028369513260089407,0.03653543042914387,0.021066692652559872,1.0,5975.3798828125,0.005538045085450305,0.0007603685882233702,0.009676884301577208,1.0,4.62,0.004347826086956719,0.0,0.009824781133617757,1.0,4.28,0.0,-0.006960556844547439,0.008774900870488354,1.0,1465.530029296875,-0.004158594105704072,-0.0009952085203163152,0.005989541869922652,1.0,16.040000915527344,-0.005579556721748813,0.0056427026544494385,0.19154310314192086,1.0
2025-01-08,2481.25,2526.77,2481.25,2521.05,362599121,-0.004353757874884567,0.0,0.016040302267002593,1.0,0.001390317603188862,0.01913248591272443,0.017916246342134512,-0.0021956361731060303,-0.013046351906663922,0.03631532329495135,0.010421681068098246,0.019589905646713923,0.023058954896076678,0.01146204096941584,0.023777216612624663,0.02057865962282701,0.013913350729231102,0.020640938427759936,-0.04119023068991523,0.011752684974209683,-0.004946717673745105,0.009985373537353626,-0.008510079610422161,0.011962356949980706,2.0,1.0,19489.6796875,-0.018892582443783112,0.00014833767588529057,0.013528592329171666,1.0,5212.25,-0.018434567487561337,0.036952128422236274,0.021572299543207753,1.0,5909.02978515625,-0.01110391288210788,0.00035379465014551137,0.009909434070007656,1.0,4.67,0.010822510822510845,0.026373626373626502,0.009608194878033053,1.0,4.3,0.004672897196261516,0.014150943396226356,0.008184845920017355,1.0,1459.449951171875,-0.004148722989945841,-0.009064433197753075,0.0050014553335992595,1.0,17.81999969482422,0.11097248614080613,0.02413793594838154,0.19157764903860938,1.0
2025-01-09,2526.1,2535.87,2515.82,2521.9,404051658,0.0020031336149619605,1.0,-0.0016626420173389,0.0,0.011616708799807585,0.001390317603188862,0.01913248591272443,-0.00022921537493370003,0.015747769481937457,0.0506607654126503,0.009047658027813727,0.02127582002244255,0.0486242538943078,0.010386102587447505,0.030720251063918624,0.03825530442804448,0.014008379000623843,0.030537182912225624,-0.02921163998752352,0.011858495562069585,0.007120948259538462,-0.004353757874884567,0.016040302267002593,0.018265719674170372,3.0,1.0,19478.880859375,-0.000554079302387156,0.008704553518293023,0.013469971137121044,1.0,5162.35009765625,-0.009573581916398899,0.036631020001476555,0.021603033134654077,1.0,5918.25,0.001560360190925314,0.006226185244078808,0.0098675187178585,1.0,4.67,0.0,0.01965065502183405,0.009584300302618535,1.0,4.28,-0.0046511627906975495,0.007058823529411784,0.008244942590054316,1.0,1451.8800048828125,-0.005186848841910674,-0.010569793722728149,0.005201045344732841,1.0,17.700000762939453,-0.006733946910202238,0.020172932206015126,0.1907763154242773,1.0
2025-01-10,2528.42,2535.24,2506.29,2515.78,377268707,0.0025853523137318035,1.0,-0.004999169441785689,0.0,0.0003371611035083433,0.011616708799807585,0.001390317603188862,0.017916246342134512,-0.0006101531115761949,0.05125597138736282,0.008890292624044874,0.01154295698325214,0.032714853747527695,0.009703287978485069,0.02771099066791627,0.06833913699175631,0.012146435607632167,0.02749681542805682,-0.0386499395796881,0.011777444425367822,0.008141068593288336,0.0020031336149619605,-0.0016626420173389,0.007953035441581772,4.0,1.0,19478.880859375,-0.000554079302387156,0.008704553518293023,0.013469971137121044,2.0,5162.35009765625,-0.009573581916398899,0.036631020001476555,0.021603033134654077,2.0,5918.25,0.001560360190925314,0.006226185244078808,0.0098675187178585,2.0,4.68,0.0021413276231263545,0.024070021881837933,0.009610802441846172,1.0,4.27,-0.00233644859813098,0.004705882352941115,0.00826256444792051,1.0,1457.969970703125,0.004194537978229107,-0.010552994612907707,0.005164036209564943,1.0,17.700000762939453,-0.006733946910202238,0.020172932206015126,0.1907763154242773,2.0
2025-01-13,2508.15,2513.93,2483.73,2489.56,578276323,-0.0030328566090834785,0.0,-0.007411837410043365,0.0,-0.002426741742337035,0.0003371611035083433,0.011616708799807585,0.01913248591272443,-0.004445773851474266,0.03024669112829259,0.009060022046253679,0.0031444710183126112,0.030837690328290757,0.009800443970529751,0.022082321386058146,0.040507229593356175,0.011157944265951078,0.02296234896923255,-0.044682830507508986,0.011765070762191795,0.006483639009906117,0.0025853523137318035,-0.004999169441785689,0.011479440104682905,0.0,1.0,19161.630859375,-0.01628686998448936,-0.0061801517945526685,0.013919181842240749,3.0,5037.47021484375,-0.024190510223085493,0.003180367388977423,0.021568388954747865,3.0,5827.0400390625,-0.01541164380306681,-0.007073257790509713,0.010372434289205819,3.0,4.77,0.019230769230769162,0.03695652173913033,0.010073919002681373,3.0,4.4,0.030444964871194635,0.028037383177570208,0.010485252709587565,3.0,1455.22998046875,-0.0018793187030139435,-0.011157573929202469,0.0051114967809484995,3.0,19.540000915527344,0.1039548063998117,0.08979367445335784,0.19147971557335297,3.0
2025-01-14,2501.49,2504.89,2482.74,2497.4,414156500,0.00479201143977237,1.0,-0.0016350255247871148,0.0,-0.010422214979052269,-0.002426741742337035,0.0003371611035083433,0.001390317603188862,-0.010248305325414653,0.00036967982512536857,0.00792870061602887,-0.007383342942285043,0.02464943798952124,0.010470039502905574,0.008974979887858447,0.019262971287732578,0.011316399922176581,0.011333404558954152,-0.04627714185016629,0.011786232887821838,-0.0032032592872967003,-0.0030328566090834785,-0.007411837410043365,0.012004229304629107,1.0,1.0,19088.099609375,-0.003837421278994335,-0.027193394583080344,0.013192450955753521,1.0,5020.0400390625,-0.003460104980847145,-0.027811696377027073,0.02073134108899276,1.0,5836.22021484375,0.0015754440882007614,-0.017879769886704255,0.010144714308595992,1.0,4.79,0.004192872117400492,0.03679653679653683,0.009882535640345077,1.0,4.4,0.0,0.028037383177570208,0.010455659907490469,1.0,1472.25,0.011695759268076422,0.004585351762699252,0.00562585501193633,1.0,19.190000534057617,-0.017911994118260277,0.18970871249230647,0.19107311709301786,1.0
2025-01-15,2511.07,2524.36,2493.1,2496.81,538276545,0.005473692640346028,1.0,-0.0056788540343361005,0.0,0.003149150853966276,-0.010422214979052269,-0.002426741742337035,0.011616708799807585,-0.0021956361731060303,0.0021267204365795767,0.008038566906922685,-0.004678100606662405,0.03851927627174323,0.009468630332897115,0.008366852695425031,0.006156027911623951,0.010755854252634539,0.014203478278526305,-0.042885064959950925,0.011796775244344247,0.0006830427752533286,0.00479201143977237,-0.0016350255247871148,0.008897154517264132,2.0,1.0,19044.390625,-0.002289855211858427,-0.04130836398459525,0.01315440977697772,1.0,5045.9501953125,0.005161344540757673,-0.04975197162489553,0.020643080799762452,1.0,5842.91015625,0.0011462798112440442,-0.022169256040696972,0.010135561663653569,1.0,4.78,-0.0020876826722338038,0.0235546038543899,0.009489833435725098,1.0,4.37,-0.006818181818181834,0.016279069767441978,0.010101651982970921,1.0,1458.8900146484375,-0.009074535813593188,-0.00038366271004219854,0.0060497285825254245,1.0,18.709999084472656,-0.025013102460996528,0.1664587292112092,0.19148340332166075,1.0
2025-01-16,2528.27,2534.01,2519.86,2527.49,450665246,0.012600077699144174,1.0,-0.00030851135361342763,0.0,-0.00023624569552338492,0.003149150853966276,-0.010422214979052269,0.0003371611035083433,-0.00022921537493370003,-0.009615041351817788,0.005151954524317437,-0.0029868745233180283,0.04055861870647526,0.009349683431256035,0.004182737360290512,0.0009420876662684652,0.010701281849049255,0.013915495874690542,-0.037400436421956895,0.011776541707423259,0.0010951940766898982,0.005473692640346028,-0.0056788540343361005,0.01251701769840643,3.0,1.0,19511.23046875,0.024513246600664118,0.0011057534857190632,0.014434658056590572,1.0,5153.669921875,0.021347758577277887,-0.011238923329656147,0.0197802056012092,1.0,5949.91015625,0.018312792279639112,0.006918288209757151,0.011080557981223808,1.0,4.66,-0.025104602510460317,-0.0021413276231262435,0.011474364399754024,1.0,4.27,-0.022883295194508158,-0.00233644859813098,0.011475928994272942,1.0,1460.43994140625,0.0010624013751894257,0.005895760320859589,0.006007730825021021,1.0,16.1200008392334,-0.13842856076827315,-0.09539836614501074,0.1949836610650535,1.0
2025-01-17,2520.85,2528.48,2513.84,2523.55,445657744,-0.0026271122734411456,0.0,0.001071067298728634,1.0,0.012287679078504032,-0.00023624569552338492,0.003149150853966276,-0.002426741742337035,0.017916246342134512,0.00221658273523917,0.00828199297308925,0.008813734130329154,0.05358616722385712,0.009552843778189627,0.011293320236149151,0.0154762813533309,0.011022800048485428,0.02557204525032475,-0.0297245212904812,0.011877348601667575,0.01392095918305114,0.012600077699144174,-0.00030851135361342763,0.005667231387250168,4.0,1.0,19338.2890625,-0.008863685277409328,-0.0072176526921634565,0.014179970341038826,1.0,5162.9599609375,0.0018026065315257522,0.00011813675355476505,0.019196887917972694,1.0,5937.33984375,-0.0021126894641922966,0.003225589278925467,0.011030593688766924,1.0,4.61,-0.010729613733905574,-0.014957264957264793,0.011881913367124611,1.0,4.23,-0.009367681498828828,-0.009367681498828828,0.011678074933917563,1.0,1437.219970703125,-0.015899298591331767,-0.014232117544912826,0.00705954913290772,1.0,16.600000381469727,0.029776644990494594,-0.06214691152855345,0.19474921529373135,1.0
2025-01-20,2533.68,2536.72,2516.28,2520.05,437135456,0.004014186364446726,1.0,-0.005379527012092988,0.0,-0.0015588587887586103,0.012287679078504032,-0.00023624569552338492,-0.010422214979052269,0.01913248591272443,0.0030885053542042407,0.00821491899726799,0.006616773608854043,0.03342861354999349,0.008629810894411014,0.006429696086986514,0.027165307858564747,0.010560095379151457,0.022588692666419607,-0.01834130781499188,0.011760946690298044,0.012659633187852348,-0.0026271122734411456,0.001071067298728634,0.005792307783611359,0.0,1.0,19630.19921875,0.01509493188909139,0.0244534696870935,0.014680785126296466,3.0,5309.740234375,0.028429481256493583,0.054048958687430204,0.01987405825225212,3.0,5996.66015625,0.009991058969353706,0.029109138782370536,0.011278805144986444,3.0,4.61,0.0,-0.03354297693920316,0.010880205479179934,3.0,4.27,0.009456264775413503,-0.029545454545454763,0.010543721247725879,3.0,1453.3199462890625,0.011202165231576133,-0.001312530806348744,0.0071158995121880205,3.0,15.970000267028809,-0.03795181325081021,-0.18270217406497946,0.19462722359603546,3.0
2025-01-21,2533.23,2548.44,2507.95,2518.03,571627534,0.005230054959227015,1.0,-0.006000244746825145,0.0,-0.0013869350716252393,-0.0015588587887586103,0.012287679078504032,0.003149150853966276,0.001390317603188862,0.012247144073651572,0.0058154465101034,0.002781469602795017,0.012621351420856408,0.006671361434107126,0.0037764347444744217,0.014337292658678447,0.010314951735604112,0.020433987633152295,-0.030608319677491225,0.011664445945543798,0.011793585355943659,0.004014186364446726,-0.005379527012092988,0.008099700818291533,1.0,1.0,19630.19921875,0.01509493188909139,0.0244534696870935,0.014680785126296466,4.0,5309.740234375,0.028429481256493583,0.054048958687430204,0.01987405825225212,4.0,5996.66015625,0.009991058969353706,0.029109138782370536,0.011278805144986444,4.0,4.61,0.0,-0.03354297693920316,0.010880205479179934,4.0,4.27,0.009456264775413503,-0.029545454545454763,0.010543721247725879,4.0,1457.3800048828125,0.002793644031458431,-0.010100183472363744,0.006752191493437776,1.0,15.970000267028809,-0.03795181325081021,-0.18270217406497946,0.19462722359603546,4.0
2025-01-22,2535.8,2552.57,2526.89,2547.06,583349052,0.007057104164763794,1.0,0.004440413281804556,1.0,-0.0008015713973928973,-0.0013869350716252393,-0.0015588587887586103,-0.00023624569552338492,0.011616708799807585,0.008260591014655372,0.005963377943763759,0.00033529504772400465,0.010404879418963953,0.006703083806204549,0.0019370020714939429,0.03370375996026165,0.00916241678328438,0.017924021649425637,-0.024408860028748203,0.011631386164876766,0.011408942547997292,0.005230054959227015,-0.006000244746825145,0.016067141524969835,2.0,1.0,19756.779296875,0.006448231967207674,0.035031234181719384,0.012293889313173538,1.0,5378.5,0.01294974190636533,0.07140579719448681,0.017628615228936384,1.0,6049.240234375,0.008768227105582893,0.036499654175052854,0.009120498882249658,1.0,4.57,-0.008676789587852451,-0.045929018789144016,0.010549232787331534,1.0,4.29,0.004683840749414525,-0.025000000000000022,0.010513574035440974,1.0,1435.530029296875,-0.014992641255356376,-0.016012163437277183,0.007498691417122789,1.0,15.0600004196167,-0.05698183044435312,-0.21521625844205505,0.09346613590272841,1.0
2025-01-23,2541.24,2541.6,2515.49,2515.49,609369834,-0.0022849873972344836,0.0,-0.01013284853063856,0.0,0.011528853905632408,-0.0008015713973928973,-0.0013869350716252393,0.012287679078504032,0.0003371611035083433,0.020125680368149768,0.007217052327461821,0.007844142770995655,0.010317129767358768,0.006687744068430123,0.012440361035598313,0.05944304639893505,0.0087180306143472,0.02669381341861632,-0.014017117839018045,0.011731232492539191,0.023317386644757132,0.007057104164763794,0.004440413281804556,0.010198448787345778,3.0,1.0,20009.33984375,0.012783487788161407,0.050668421886037596,0.012558914733797413,1.0,5469.2900390625,0.01688017831412103,0.0838969524794888,0.017210430817613295,1.0,6086.3701171875,0.006137941522227575,0.041667585916425054,0.009158216261649723,1.0,4.6,0.006564551422319376,-0.03765690376569053,0.01031261655440904,1.0,4.29,0.0,-0.01830663615560646,0.010463987849789042,1.0,1425.7900390625,-0.006784943564813961,-0.023725660577583074,0.007631533987064015,1.0,15.100000381469727,0.0026560398896751103,-0.1929448893452299,0.09045077392857065,1.0
2025-01-24,2529.29,2542.83,2522.64,2536.8,601762070,0.005486008690155808,1.0,0.0029692127039604443,1.0,-0.012394682496682519,0.011528853905632408,-0.0008015713973928973,-0.0015588587887586103,-0.002426741742337035,-0.004747793265255207,0.008474704440199255,-0.003701626561091631,-0.0025417344065983283,0.0079337462461444,0.00014631497000916482,0.03008996687155241,0.008810497118327884,0.012468852019572374,-0.03710721435598274,0.011737678669066783,0.011290138102995062,-0.0022849873972344836,-0.01013284853063856,0.0102510345260811,4.0,1.0,20053.6796875,0.0022159573527285037,0.027801896944368076,0.012395775404360924,1.0,5444.68994140625,-0.004497859407811999,0.056468501852631636,0.017221519386595278,1.0,6118.7099609375,0.00531348622041139,0.028370143456735386,0.008953050466059695,1.0,4.65,0.010869565217391353,-0.0021459227467810482,0.010017001832020759,1.0,4.29,0.0,0.004683840749414525,0.010463987849789042,1.0,1434.3399658203125,0.005996623993413719,-0.0020038720178675584,0.007558886327643946,1.0,15.020000457763672,-0.005298008058610915,-0.06823823351128544,0.0743383996697404,1.0
